Stat,Type,Bths,SF,Stat Date,CDOM,Bds,Year,Month,Day,Agg_Average Days on Market,Agg_Average Percent of Last List Price,Agg_Average Percent of Last Original Price,Agg_Average Price Per Square Foot,Agg_Average Sales Price,Agg_Closed Sales,Agg_Homes for Sale,Agg_Median Days on Market,Agg_Median Percent of Last List Price,Agg_Median Percent of Last Original Price,Agg_Median Price Per Square Foot,Agg_Median Sales Price,Agg_Months Supply of Inventory (Closed),Agg_Months Supply of Inventory (Pending),Agg_New Listings,Agg_Pending Sales,Price_Per_SF,Total_Rooms,Bths_Bds_Ratio,Price_per_Bedroom,Log Price,Size Category_Large,Size Category_Medium,Size Category_Small,Category Number,Category Label
S,RESI,1.75,2770.0,2015-05-03,26.0,4,2015,5,3,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,252.70758122743683,5.75,0.4375,175000.0,13.458835614025542,1.0,0.0,0.0,1,large
S,COND,1.5,697.0,2015-05-04,5.0,2,2015,5,4,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,407.4605451936872,3.5,0.75,142000.0,12.556729517143344,0.0,0.0,1.0,3,small
S,COND,1.5,1065.0,2015-05-04,7.0,2,2015,5,4,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,371.8309859154929,3.5,0.75,198000.0,12.889169490236618,0.0,1.0,0.0,2,medium
S,COND,2.0,1006.0,2015-05-04,2.0,2,2015,5,4,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,489.065606361829,4.0,1.0,246000.0,13.106233995474446,0.0,1.0,0.0,2,medium
S,RESI,2.5,1585.0,2015-05-04,48.0,3,2015,5,4,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,334.38485804416405,5.5,0.8333333333333334,176666.66666666666,13.180632285528304,0.0,1.0,0.0,2,medium
S,COND,2.0,963.0,2015-05-04,8.0,2,2015,5,4,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,454.3094496365524,4.0,1.0,218750.0,12.988831984779804,0.0,0.0,1.0,3,small
S,RESI,3.0,1615.0,2015-05-04,1.0,3,2015,5,4,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,305.88235294117646,6.0,1.0,164666.66666666666,13.11029079617006,0.0,1.0,0.0,2,medium
S,RESI,2.0,2551.0,2015-05-05,5.0,4,2015,5,5,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,342.02273618188946,6.0,0.5,218125.0,13.67911793305872,1.0,0.0,0.0,1,large
S,COND,2.0,1150.0,2015-05-05,6.0,2,2015,5,5,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,282.60869565217394,4.0,1.0,162500.0,12.691580461311874,0.0,1.0,0.0,2,medium
S,COND,1.0,589.0,2015-05-05,5.0,1,2015,5,5,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,405.39898132427845,2.0,1.0,238780.0,12.38329790489938,0.0,0.0,1.0,3,small
S,RESI,1.0,1430.0,2015-05-05,9.0,2,2015,5,5,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,495.1048951048951,3.0,0.5,354000.0,13.470199372675856,0.0,1.0,0.0,2,medium
S,COND,1.75,979.0,2015-05-05,5.0,2,2015,5,5,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,347.29315628192035,3.75,0.875,170000.0,12.736700896592344,0.0,0.0,1.0,3,small
S,COND,1.0,503.0,2015-05-05,1.0,1,2015,5,5,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,447.31610337972165,2.0,1.0,225000.0,12.323855681186558,0.0,0.0,1.0,3,small
S,RESI,1.5,2540.0,2015-05-05,5.0,3,2015,5,5,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,468.503937007874,4.5,0.5,396666.6666666667,13.989463865087712,1.0,0.0,0.0,1,large
S,COND,2.0,736.0,2015-05-05,8.0,2,2015,5,5,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,475.5434782608696,4.0,1.0,175000.0,12.765688433465597,0.0,0.0,1.0,3,small
S,RESI,2.0,1494.0,2015-05-05,2.0,3,2015,5,5,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,401.57295850066936,5.0,0.6666666666666666,199983.3333333333,13.304601597392535,0.0,1.0,0.0,2,medium
S,RESI,2.5,1741.0,2015-05-05,2.0,4,2015,5,5,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,385.41068351522114,6.5,0.625,167750.0,13.41652441595382,0.0,1.0,0.0,2,medium
S,RESI,2.0,1686.0,2015-05-05,1.0,3,2015,5,5,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,403.3214709371293,5.0,0.6666666666666666,226666.66666666663,13.42984807715229,0.0,1.0,0.0,2,medium
S,RESI,2.5,2440.0,2015-05-06,11.0,4,2015,5,6,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,336.0655737704918,6.5,0.625,205000.0,13.617059619240436,1.0,0.0,0.0,1,large
S,RESI,1.75,2060.0,2015-05-07,13.0,4,2015,5,7,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,338.5922330097088,5.75,0.4375,174375.0,13.455257792677658,1.0,0.0,0.0,1,large
S,RESI,1.75,2280.0,2015-05-08,6.0,4,2015,5,8,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,372.8070175438597,5.75,0.4375,212500.0,13.652991628466498,1.0,0.0,0.0,1,large
S,COND,2.0,1285.0,2015-05-08,4.0,2,2015,5,8,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,389.104280155642,4.0,1.0,249999.5,13.12236137740233,0.0,1.0,0.0,2,medium
S,COND,1.0,608.0,2015-05-08,18.0,1,2015,5,8,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,394.7368421052632,2.0,1.0,240000.0,12.388394202324127,0.0,0.0,1.0,3,small
S,COND,1.0,554.0,2015-05-09,6.0,1,2015,5,9,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,390.7942238267148,2.0,1.0,216500.0,12.28534582642468,0.0,0.0,1.0,3,small
S,COND,1.75,1130.0,2015-05-09,4.0,2,2015,5,9,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,464.6017699115045,3.75,0.875,262500.0,13.17115354157376,0.0,1.0,0.0,2,medium
S,RESI,3.5,1570.0,2015-05-09,6.0,3,2015,5,9,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,348.4076433121019,6.5,1.1666666666666667,182333.3333333333,13.21220408140412,0.0,1.0,0.0,2,medium
S,RESI,3.0,2500.0,2015-05-09,15.0,2,2015,5,9,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,336.0,5.0,1.5,420000.0,13.641157170819495,1.0,0.0,0.0,1,large
S,COND,1.0,700.0,2015-05-09,28.0,1,2015,5,9,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,314.2857142857143,2.0,1.0,220000.0,12.301382825334498,0.0,0.0,1.0,3,small
S,COND,1.75,1181.0,2015-05-09,41.0,2,2015,5,9,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,436.0711261642676,3.75,0.875,257500.0,13.151922179645874,0.0,1.0,0.0,2,medium
S,RESI,1.75,1800.0,2015-05-11,31.0,3,2015,5,11,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,455.0,4.75,0.5833333333333334,273000.0,13.615839362835208,0.0,1.0,0.0,2,medium
S,RESI,1.5,1250.0,2015-05-11,2.0,3,2015,5,11,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,332.0,4.5,0.5,138333.33333333334,12.936033799212836,0.0,1.0,0.0,2,medium
S,COND,1.0,780.0,2015-05-11,4.0,1,2015,5,11,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,256.34615384615387,2.0,1.0,199950.0,12.205822614274965,0.0,0.0,1.0,3,small
S,COND,1.0,711.0,2015-05-12,245.0,1,2015,5,12,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,316.45569620253167,2.0,1.0,225000.0,12.323855681186558,0.0,0.0,1.0,3,small
S,COND,1.75,1786.0,2015-05-12,3.0,3,2015,5,12,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,368.98096304591263,4.75,0.5833333333333334,219666.66666666663,13.398478813484644,0.0,1.0,0.0,2,medium
S,RESI,1.75,1700.0,2015-05-13,7.0,3,2015,5,13,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,411.7647058823529,4.75,0.5833333333333334,233333.3333333333,13.458835614025542,0.0,1.0,0.0,2,medium
S,COND,2.25,1939.0,2015-05-13,82.0,3,2015,5,13,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,461.57813305827744,5.25,0.75,298333.3333333333,13.704578997256991,0.0,1.0,0.0,2,medium
S,RESI,3.5,2750.0,2015-05-14,180.0,4,2015,5,14,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,314.54545454545456,7.5,0.875,216250.0,13.670484785914017,1.0,0.0,0.0,1,large
S,RESI,2.5,1618.0,2015-05-14,75.0,2,2015,5,14,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,420.2719406674908,4.5,1.25,340000.0,13.42984807715229,0.0,1.0,0.0,2,medium
S,RESI,1.75,2019.0,2015-05-15,22.0,2,2015,5,15,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,463.1005448241704,3.75,0.875,467500.0,13.748301808270824,1.0,0.0,0.0,1,large
S,RESI,1.5,1410.0,2015-05-15,8.0,3,2015,5,15,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,444.468085106383,4.5,0.5,208900.0,13.348223236212768,0.0,1.0,0.0,2,medium
S,COND,1.0,565.0,2015-05-15,7.0,1,2015,5,15,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,398.2300884955752,2.0,1.0,225000.0,12.323855681186558,0.0,0.0,1.0,3,small
S,COND,2.5,1017.0,2015-05-15,8.0,2,2015,5,15,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,375.6145526057031,4.5,1.25,191000.0,12.853175887588712,0.0,1.0,0.0,2,medium
S,RESI,1.75,2140.0,2015-05-16,8.0,3,2015,5,16,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,317.7570093457944,4.75,0.5833333333333334,226666.66666666663,13.42984807715229,1.0,0.0,0.0,1,large
S,RESI,2.0,2620.0,2015-05-16,7.0,4,2015,5,16,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,309.9236641221374,6.0,0.5,203000.0,13.607255619143816,1.0,0.0,0.0,1,large
S,COND,1.5,1285.0,2015-05-17,5.0,2,2015,5,17,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,326.84824902723733,3.5,0.75,210000.0,12.948009990259552,0.0,1.0,0.0,2,medium
S,COND,1.0,572.0,2015-05-17,126.0,1,2015,5,17,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,506.993006993007,2.0,1.0,290000.0,12.577636201962656,0.0,0.0,1.0,3,small
S,RESI,3.5,1720.0,2015-05-18,6.0,3,2015,5,18,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,555.2325581395348,6.5,1.1666666666666667,318333.3333333333,13.769466619462868,0.0,1.0,0.0,2,medium
S,RESI,2.5,2000.0,2015-05-18,73.0,3,2015,5,18,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,497.5,5.5,0.8333333333333334,331666.6666666667,13.81049801614073,0.0,1.0,0.0,2,medium
S,RESI,2.0,1165.0,2015-05-18,25.0,3,2015,5,18,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,337.3390557939914,5.0,0.6666666666666666,131000.0,12.8815648908514,0.0,1.0,0.0,2,medium
S,RESI,1.75,2260.0,2015-05-18,19.0,3,2015,5,18,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,247.78761061946904,4.75,0.5833333333333334,186666.66666666663,13.235692062711331,1.0,0.0,0.0,1,large
S,RESI,3.25,2370.0,2015-05-18,7.0,3,2015,5,18,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,483.1223628691983,6.25,1.0833333333333333,381666.6666666667,13.950915194970475,1.0,0.0,0.0,1,large
S,RESI,1.0,1880.0,2015-05-19,12.0,2,2015,5,19,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,292.02127659574467,3.0,0.5,274500.0,13.215853720491667,0.0,1.0,0.0,2,medium
S,RESI,1.0,2300.0,2015-05-19,7.0,3,2015,5,19,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,290.8695652173913,4.0,0.3333333333333333,223000.0,13.413539339110365,1.0,0.0,0.0,1,large
S,COND,1.0,598.0,2015-05-19,6.0,1,2015,5,19,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,484.9498327759197,2.0,1.0,290000.0,12.577636201962656,0.0,0.0,1.0,3,small
S,COND,1.0,700.0,2015-05-20,28.0,1,2015,5,20,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,281.42857142857144,2.0,1.0,197000.0,12.190959007720126,0.0,0.0,1.0,3,small
S,COND,1.0,945.0,2015-05-20,6.0,2,2015,5,20,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,433.8624338624339,3.0,0.5,205000.0,12.92391243868049,0.0,0.0,1.0,3,small
S,RESI,2.75,2670.0,2015-05-21,76.0,3,2015,5,21,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,411.98501872659176,5.75,0.9166666666666666,366666.6666666667,13.9108207377686,1.0,0.0,0.0,1,large
S,RESI,3.5,2920.0,2015-05-21,11.0,4,2015,5,21,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,445.2054794520548,7.5,0.875,325000.0,14.077874822431763,1.0,0.0,0.0,1,large
S,RESI,3.25,2930.0,2015-05-21,6.0,5,2015,5,21,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,332.764505119454,8.25,0.65,195000.0,13.790192749979983,1.0,0.0,0.0,1,large
S,RESI,1.75,2520.0,2015-05-22,65.0,2,2015,5,22,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,233.73015873015876,3.75,0.875,294500.0,13.286181462633724,1.0,0.0,0.0,1,large
S,RESI,1.75,2020.0,2015-05-22,6.0,3,2015,5,22,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,277.7227722772277,4.75,0.5833333333333334,187000.0,13.237476184504834,1.0,0.0,0.0,1,large
S,COND,1.0,820.0,2015-05-22,6.0,1,2015,5,22,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,414.6341463414634,2.0,1.0,340000.0,12.736700896592344,0.0,0.0,1.0,3,small
S,COND,0.75,873.0,2015-05-22,8.0,2,2015,5,22,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,286.368843069874,2.75,0.375,125000.0,12.429216196844385,0.0,0.0,1.0,3,small
S,COND,1.0,570.0,2015-05-23,1.0,1,2015,5,23,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,466.6666666666667,2.0,1.0,266000.0,12.491251587763836,0.0,0.0,1.0,3,small
S,RESI,1.75,1380.0,2015-05-25,5.0,2,2015,5,25,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,387.4333333333333,3.75,0.875,267329.0,13.189382569132803,0.0,1.0,0.0,2,medium
S,COND,1.0,919.0,2015-05-25,3.0,1,2015,5,25,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,442.9270946681176,2.0,1.0,407050.0,12.916691307002123,0.0,0.0,1.0,3,small
S,RESI,3.5,2899.0,2015-05-26,26.0,3,2015,5,26,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,396.6885132804416,6.5,1.1666666666666667,383333.3333333333,13.955272500339431,1.0,0.0,0.0,1,large
S,RESI,2.0,1780.0,2015-05-26,6.0,3,2015,5,26,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,348.314606741573,5.0,0.6666666666666666,206666.66666666663,13.337474757021274,0.0,1.0,0.0,2,medium
S,COND,2.0,880.0,2015-05-26,4.0,2,2015,5,26,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,497.7272727272728,4.0,1.0,219000.0,12.989974189358584,0.0,0.0,1.0,3,small
S,COND,1.0,504.0,2015-05-26,7.0,1,2015,5,26,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,386.9047619047619,2.0,1.0,195000.0,12.180754837545884,0.0,0.0,1.0,3,small
S,RESI,3.0,1795.0,2015-05-26,5.0,4,2015,5,26,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,327.0194986072423,7.0,0.75,146750.0,13.282780098810234,0.0,1.0,0.0,2,medium
S,COND,1.0,786.0,2015-05-26,2.0,1,2015,5,26,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,500.0,2.0,1.0,393000.0,12.8815648908514,0.0,0.0,1.0,3,small
S,RESI,1.0,1980.0,2015-05-27,7.0,2,2015,5,27,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,329.2929292929293,3.0,0.5,326000.0,13.38779984090879,0.0,1.0,0.0,2,medium
S,RESI,2.75,2670.0,2015-05-27,6.0,4,2015,5,27,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,516.8539325842696,6.75,0.6875,345000.0,14.137594057133388,1.0,0.0,0.0,1,large
S,COND,1.0,823.0,2015-05-27,3.0,2,2015,5,27,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,273.39003645200484,3.0,0.5,112500.0,12.323855681186558,0.0,0.0,1.0,3,small
S,COND,1.0,738.0,2015-05-27,10.0,1,2015,5,27,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,440.379403794038,2.0,1.0,325000.0,12.691580461311874,0.0,0.0,1.0,3,small
S,COND,2.0,769.0,2015-05-27,61.0,2,2015,5,27,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,318.59557867360206,4.0,1.0,122500.0,12.409013489526863,0.0,0.0,1.0,3,small
S,COND,1.0,902.0,2015-05-27,7.0,2,2015,5,27,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,258.3148558758315,3.0,0.5,116500.0,12.358793732547838,0.0,0.0,1.0,3,small
S,COND,1.0,1068.0,2015-05-27,9.0,1,2015,5,27,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,341.7602996254682,2.0,1.0,365000.0,12.80765263256463,0.0,1.0,0.0,2,medium
S,COND,1.75,916.0,2015-05-28,9.0,2,2015,5,28,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,436.6812227074236,3.75,0.875,200000.0,12.89921982609012,0.0,0.0,1.0,3,small
S,RESI,3.5,1400.0,2015-05-28,14.0,3,2015,5,28,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,365.0,6.5,1.1666666666666667,170333.33333333334,13.14412486918584,0.0,1.0,0.0,2,medium
S,COND,1.0,787.0,2015-05-28,46.0,1,2015,5,28,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,235.06988564167725,2.0,1.0,185000.0,12.128111104060462,0.0,0.0,1.0,3,small
S,RESI,2.5,1638.0,2015-05-28,10.0,3,2015,5,28,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,489.6214896214896,5.5,0.8333333333333334,267333.3333333333,13.594863886848652,0.0,1.0,0.0,2,medium
S,RESI,3.25,1280.0,2015-05-28,5.0,3,2015,5,28,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,408.59375,6.25,1.0833333333333333,174333.33333333334,13.16733674304706,0.0,1.0,0.0,2,medium
S,COND,1.0,625.0,2015-05-28,38.0,1,2015,5,28,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,512.0,2.0,1.0,320000.0,12.676076274775909,0.0,0.0,1.0,3,small
S,COND,2.0,1543.0,2015-05-29,31.0,3,2015,5,29,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,303.9533376539209,5.0,0.6666666666666666,156333.33333333334,13.058358047428417,0.0,1.0,0.0,2,medium
S,RESI,2.25,1470.0,2015-05-29,4.0,3,2015,5,29,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,414.9659863945578,5.25,0.75,203333.3333333333,13.321214236149494,0.0,1.0,0.0,2,medium
S,RESI,1.75,1800.0,2015-05-29,6.0,4,2015,5,29,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,389.72222222222223,5.75,0.4375,175375.0,13.460976178524652,0.0,1.0,0.0,2,medium
S,COND,1.5,900.0,2015-05-29,19.0,2,2015,5,29,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,511.1111111111111,3.5,0.75,230000.0,13.038981768465275,0.0,0.0,1.0,3,small
S,RESI,2.25,1170.0,2015-05-29,6.0,2,2015,5,29,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,395.2991452991453,4.25,1.125,231250.0,13.044401835934616,0.0,1.0,0.0,2,medium
S,RESI,2.0,1600.0,2015-05-29,14.0,3,2015,5,29,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,349.375,5.0,0.6666666666666666,186333.3333333333,13.233904752137237,0.0,1.0,0.0,2,medium
S,COND,1.0,585.0,2015-05-29,7.0,1,2015,5,29,22.0,1.023,1.015,386.0,675420.0,338.0,130.0,8.0,1.0,1.0,379.0,585000.0,1.3,1.3,475.0,420.0,538.4615384615385,2.0,1.0,315000.0,12.66032791780777,0.0,0.0,1.0,3,small
