#,MLS,Stat,Type,Address,State,List/Sell $,Bths,SF,Stat Date,Area,City,CDOM,Bds
1201372256,S,COND,927,W McGraw #37,WA,"$1,239,760",3.5,"2,002",02/25/2020,700,Seattle,124.0,3
1211541441,S,RESI,1507,1st Ave W #A,WA,"$730,000",1.75,"1,340",02/25/2020,700,Seattle,70.0,2
1221558908,S,RESI,2219,3rd Ave W,WA,"$1,235,000",2.25,"2,020",02/25/2020,700,Seattle,3.0,4
1231551926,S,COND,936,W Emerson St #A,WA,"$679,525",1.75,"1,350",02/26/2020,700,Seattle,5.0,2
1241556673,S,COND,2562,Thorndyke Ave W #305,WA,"$299,500",1.0,685,02/26/2020,700,Seattle,1.0,1
1251555634,S,COND,3045,20th Ave W #404,WA,"$350,000",1.0,765,02/26/2020,700,Seattle,11.0,2
1261499023,S,RESI,4350,32nd Ave W,WA,"$690,000",2.25,"1,333",02/27/2020,700,Seattle,183.0,3
1271553454,S,RESI,3017,22nd Ave W,WA,"$1,052,000",1.75,"1,920",02/27/2020,700,Seattle,7.0,3
1281536890,S,COND,500,5th Ave W #704,WA,"$748,240",1.75,963,02/28/2020,700,Seattle,96.0,2
1291555173,S,COND,120,W Highland Dr #222,WA,"$1,000,000",1.75,"1,285",02/28/2020,700,Seattle,6.0,2
1301559167,S,COND,1414,1st Ave W #302,WA,"$1,960,000",2.25,"2,251",02/28/2020,700,Seattle,5.0,3
1311558645,S,COND,612,Prospect St #401,WA,"$460,000",1.0,909,02/28/2020,700,Seattle,9.0,2
1321514603,S,COND,947,W McGraw St #41,WA,"$1,136,495",3.25,"1,595",02/28/2020,700,Seattle,110.0,3
1331268861,S,COND,2150,10th Ave W #52,WA,"$1,289,995",3.25,"2,111",02/28/2020,700,Seattle,103.0,3
1341557026,S,COND,812,5th Ave N #106,WA,"$351,000",1.0,484,02/28/2020,700,Seattle,7.0,0
1351547860,S,COND,555,Prospect St #4,WA,"$540,000",2.0,"1,006",02/28/2020,700,Seattle,138.0,2
1361556103,S,COND,220,W Olympic Place #202,WA,"$290,000",1.0,525,02/28/2020,700,Seattle,3.0,1
1371565341,S,RESI,5220,40th Ave W,WA,"$1,450,000",2.75,"3,440",02/29/2020,700,Seattle,2.0,4
1381550939,S,RESI,822,"6th Ave N #A,B,C",WA,"$1,100,000",2.5,"1,950",02/29/2020,700,Seattle,2.0,6
1391557759,S,COND,401,9th Ave N #314,WA,"$479,995",1.0,703,03/02/2020,700,Seattle,1.0,1
1401560817,S,RESI,2269,14th Ave W,WA,"$774,950",2.5,"1,620",03/03/2020,700,Seattle,,3
1411543474,S,RESI,3823,34th Ave W #A,WA,"$730,000",2.0,"1,304",03/03/2020,700,Seattle,67.0,2
1421536266,S,RESI,3054,29th Ave W,WA,"$1,425,000",2.75,"3,300",03/03/2020,700,Seattle,89.0,5
1431561174,S,COND,2167,Dexter Ave N #401,WA,"$590,000",2.0,"1,080",03/03/2020,700,Seattle,8.0,2
1441555737,S,RESI,2275,14th Ave W,WA,"$832,500",2.5,"1,620",03/04/2020,700,Seattle,,3
1451509922,S,COND,1800,Taylor N #203,WA,"$500,000",1.75,"1,187",03/04/2020,700,Seattle,151.0,2
1461561975,S,RESI,4430,29th Ave W,WA,"$708,000",1.75,"1,500",03/05/2020,700,Seattle,5.0,3
1471513762,S,RESI,1452,28th Ave W,WA,"$4,100,000",4.25,"4,680",03/05/2020,700,Seattle,124.0,4
1481564217,S,COND,601,W Mercer Place #301,WA,"$770,000",2.0,"1,513",03/05/2020,700,Seattle,3.0,2
1491558854,S,RESI,3920,W Barrett St,WA,"$1,598,000",2.25,"3,620",03/05/2020,700,Seattle,4.0,4
1501562245,S,RESI,2263,14th Ave W,WA,"$825,000",2.5,"1,620",03/06/2020,700,Seattle,,3
1511557561,S,RESI,3251,W Commodore Wy,WA,"$1,249,000",2.25,"1,923",03/06/2020,700,Seattle,4.0,3
1521514898,S,RESI,4567,35th Ave W,WA,"$750,000",2.25,"1,940",03/06/2020,700,Seattle,132.0,3
1531549578,S,COND,701,Galer St ##812,WA,"$660,000",2.25,"1,329",03/06/2020,700,Seattle,89.0,2
1541555909,S,COND,1000,Aurora Ave N #212,WA,"$455,000",1.0,762,03/06/2020,700,Seattle,18.0,1
1551559123,S,RESI,305,Valley St,WA,"$960,000",1.75,"1,280",03/06/2020,700,Seattle,3.0,2
1561557673,S,COND,511,Ward St #2,WA,"$535,000",1.0,912,03/06/2020,700,Seattle,16.0,2
1571532307,S,RESI,2267,14th Ave W,WA,"$774,950",2.5,"1,620",03/06/2020,700,Seattle,117.0,3
1581560820,S,RESI,3006,11th Ave W,WA,"$1,135,000",2.0,"1,800",03/06/2020,700,Seattle,7.0,4
1591536758,S,RESI,2555,43rd Ave W,WA,"$1,570,000",2.5,"3,540",03/07/2020,700,Seattle,98.0,4
1601575006,S-UL,RESI,1700,Magnolia Wy W,WA,"$1,955,000",3.0,"3,090",03/07/2020,700,Seattle,,4
1611432064,S,COND,941,W McGraw St #44,WA,"$1,219,995",3.25,"1,724",03/07/2020,700,Seattle,294.0,3
1621553512,S,COND,2450,Dexter Ave N #3,WA,"$295,000",1.0,652,03/09/2020,700,Seattle,18.0,1
1631511804,S,COND,907,Warren Ave N #203,WA,"$1,235,000",1.75,"1,977",03/09/2020,700,Seattle,155.0,3
1641559907,S,RESI,2900,1st Ave N,WA,"$1,685,000",2.5,"3,280",03/09/2020,700,Seattle,6.0,5
1651557675,S,RESI,362,Ward St,WA,"$4,800,000",4.5,"5,075",03/09/2020,700,Seattle,16.0,5
1661561593,S,COND,2200,Thorndyke Ave W #101,WA,"$393,000",1.0,746,03/09/2020,700,Seattle,11.0,2
1671552356,S,COND,609,W Mercer Place #300,WA,"$985,000",2.0,"1,740",03/10/2020,700,Seattle,30.0,2
1681556080,S,RESI,3010,W Government Wy,WA,"$721,000",1.75,"1,150",03/10/2020,700,Seattle,19.0,3
1691560129,S,RESI,715,W Prospect St,WA,"$2,355,500",2.75,"3,534",03/11/2020,700,Seattle,11.0,3
1701561807,S,RESI,307,Lynn St,WA,"$1,085,000",3.0,"2,670",03/11/2020,700,Seattle,2.0,4
1711561212,S,RESI,3616,24th Ave W,WA,"$1,113,000",2.25,"2,870",03/11/2020,700,Seattle,7.0,4
1721561173,S,COND,699,John St #708,WA,"$430,000",1.0,562,03/12/2020,700,Seattle,2.0,1
1731548059,S,RESI,2040,Westlake Ave N,WA,"$735,000",0.75,923,03/12/2020,700,Seattle,35.0,2
1741558520,S,COND,2000,W Barrett St #207,WA,"$359,950",1.0,651,03/12/2020,700,Seattle,13.0,1
1751562624,S,COND,530,4 Ave W #405,WA,"$525,000",1.0,846,03/12/2020,700,Seattle,4.0,1
1761543783,S,COND,2401,8th Ave N #202,WA,"$444,000",1.0,767,03/13/2020,700,Seattle,87.0,1
1771578287,S-UL,RESI,118,C W Florentia St,WA,"$838,750",2.75,"1,516",03/13/2020,700,Seattle,,3
1781562747,S,RESI,2265,14th Ave W,WA,"$774,950",2.5,"1,620",03/14/2020,700,Seattle,,3
1791557108,S,COND,1417,Queen Anne Ave N #204,WA,"$449,000",1.0,736,03/16/2020,700,Seattle,4.0,1
1801561456,S,RESI,2419,8th Ave W,WA,"$1,427,500",2.0,"3,500",03/16/2020,700,Seattle,6.0,4
1811561353,S,COND,2932,Mayfair Ave N #2,WA,"$531,800",1.5,936,03/16/2020,700,Seattle,7.0,2
1821577113,S,RESI,920,W Crockett St,WA,"$1,575,000",3.25,"2,598",03/17/2020,700,Seattle,,4
1831558669,S,RESI,3050,31st Ave W,WA,"$629,900",1.0,"1,250",03/18/2020,700,Seattle,13.0,3
1841564772,S,COND,3609,14th Ave W #201,WA,"$565,000",2.0,"1,360",03/18/2020,700,Seattle,5.0,2
1851566276,S,RESI,2105,3rd Ave W,WA,"$1,350,000",2.25,"2,030",03/18/2020,700,Seattle,8.0,3
1861558570,S,RESI,2902,W Eaton St,WA,"$2,488,000",4.5,"3,670",03/19/2020,700,Seattle,1.0,4
1871563895,S,COND,622,6th Ave W #201,WA,"$630,000",1.75,"1,278",03/20/2020,700,Seattle,3.0,2
1881558868,S,COND,1000,W 2nd Ave #6,WA,"$435,000",1.0,880,03/20/2020,700,Seattle,10.0,2
1891570387,S,COND,123,Queen Anne Ave N #403,WA,"$275,000",1.0,392,03/20/2020,700,Seattle,7.0,0
1901558901,S,RESI,4417,Williams Ave W,WA,"$1,755,000",2.5,"3,906",03/20/2020,700,Seattle,5.0,4
1911568094,S,RESI,1909,Bigelow Ave N,WA,"$1,553,000",2.5,"2,090",03/21/2020,700,Seattle,2.0,3
1921565352,S,RESI,2566,3rd Ave W,WA,"$995,000",3.5,"1,900",03/21/2020,700,Seattle,3.0,3
1931582170,S-UL,RESI,2230,3rd Ave W,WA,"$1,285,000",2.0,"2,400",03/21/2020,700,Seattle,,4
1941562403,S,RESI,2439,Piedmont Place W,WA,"$1,425,000",2.25,"2,620",03/22/2020,700,Seattle,11.0,3
1951568489,S,RESI,3021,24 Ave W,WA,"$700,000",2.0,"2,000",03/22/2020,700,Seattle,1.0,4
1961559967,S,RESI,918,W McGraw St,WA,"$1,375,000",2.25,"2,500",03/23/2020,700,Seattle,7.0,3
1971574211,S,RESI,3846,Williams Ave W,WA,"$860,000",1.75,"1,430",03/23/2020,700,Seattle,1.0,2
1981559059,S,COND,2200,Thorndyke Ave W #405,WA,"$395,000",1.0,605,03/23/2020,700,Seattle,2.0,1
1991568554,S,COND,1016,6th Ave N #102,WA,"$411,000",1.0,640,03/24/2020,700,Seattle,5.0,1
2001557110,S,COND,57,Etruria St #401,WA,"$450,000",1.5,699,03/24/2020,700,Seattle,3.0,1
2011539045,S,COND,655,Crockett St #A103,WA,"$567,500",2.0,"1,214",03/24/2020,700,Seattle,108.0,1
2021567046,S,RESI,2402,W Armour St,WA,"$1,700,000",3.25,"3,260",03/24/2020,700,Seattle,2.0,4
2031565523,S,COND,2253,Gilman Dr W #411,WA,"$485,000",1.75,"1,195",03/25/2020,700,Seattle,87.0,2
2041564841,S,RESI,3603,13th Ave W,WA,"$1,615,000",2.5,"2,660",03/25/2020,700,Seattle,6.0,3
2051566169,S,RESI,2849,36th Ave W,WA,"$772,000",1.0,960,03/25/2020,700,Seattle,5.0,3
2061569215,S,RESI,3229,35th Ave W,WA,"$845,000",1.0,"1,500",03/25/2020,700,Seattle,6.0,3
2071556350,S,COND,2500,W Manor Place #318,WA,"$410,000",1.0,"1,045",03/25/2020,700,Seattle,22.0,2
2081570389,S,RESI,3224,32nd Ave W,WA,"$849,087",1.75,"1,230",03/25/2020,700,Seattle,4.0,3
2091566737,S,COND,500,Elliott Ave W #205,WA,"$290,000",1.0,422,03/26/2020,700,Seattle,3.0,0
2101568057,S,RESI,2122,11th Ave W,WA,"$1,650,000",3.25,"3,010",03/27/2020,700,Seattle,2.0,4
2111569824,S,RESI,2508,W Viewmont Wy W,WA,"$1,660,000",2.75,"3,220",03/27/2020,700,Seattle,5.0,4
2121562774,S,COND,666,W Olympic Place #303,WA,"$745,000",2.0,"1,300",03/27/2020,700,Seattle,8.0,2
2131567643,S,RESI,4030,26th Ave W,WA,"$1,125,000",2.75,"2,520",03/27/2020,700,Seattle,3.0,3
2141567241,S,RESI,2945,25th Ave W,WA,"$1,250,000",2.25,"2,800",03/27/2020,700,Seattle,8.0,4
2151556434,S,COND,201,Galer St #171,WA,"$485,000",1.0,686,03/27/2020,700,Seattle,41.0,1
2161584490,S-UL,RESI,2656,13th Ave W,WA,"$855,000",1.5,"2,000",03/27/2020,700,Seattle,,2
2171573828,S,RESI,2848,34th Ave W,WA,"$1,205,000",2.0,"2,410",03/27/2020,700,Seattle,6.0,4
2181556786,S,RESI,1937,3rd Ave W,WA,"$2,865,000",3.5,"3,486",03/27/2020,700,Seattle,8.0,5
2191574411,S,RESI,2460,Montavista Place W,WA,"$1,386,000",2.25,"2,360",03/27/2020,700,Seattle,8.0,3
2201570991,S,RESI,2344,W Plymouth St #A,WA,"$950,000",2.5,"1,392",03/27/2020,700,Seattle,6.0,3
2211564062,S,RESI,512,Prospect St #A,WA,"$1,380,000",3.25,"2,070",03/29/2020,700,Seattle,5.0,3
2221570097,S,COND,654,W Olympic Place #402,WA,"$556,500",2.0,"1,075",03/30/2020,700,Seattle,7.0,2
2231559132,S,COND,129,Warren Ave N #H,WA,"$500,000",1.0,663,03/30/2020,700,Seattle,8.0,1
2241584544,S,RESI,2200,12th Ave W,WA,"$1,275,000",3.25,"2,126",03/30/2020,700,Seattle,1.0,3
2251558049,S,RESI,2552,29th Ave W,WA,"$905,000",2.25,"2,400",03/30/2020,700,Seattle,29.0,4
2261585116,S-UL,COND,1808,Minor Ave #3010,WA,"$547,975",1.0,425,03/30/2020,700,Seattle,,0
2271476530,S,COND,2510,W Bertona St #318,WA,"$360,000",1.0,769,03/30/2020,700,Seattle,246.0,1
2281531293,S,COND,123,John St #16,WA,"$340,000",1.0,672,03/30/2020,700,Seattle,124.0,1
2291575699,S,RESI,922,W Crockett St,WA,"$1,575,000",2.75,"2,370",03/31/2020,700,Seattle,,4
