#,MLS,Stat,Type,Address,State,List/Sell $,Bths,SF,Stat Date,Area,City,CDOM,Bds
527937305,S,COND,2145,Dexter Ave N #204,WA,"$430,000",1.75,910,06/25/2016,700,Seattle,13.0,1
528939738,S,RESI,4707,W Emerson St,WA,"$849,000",1.75,"2,140",06/25/2016,700,Seattle,5.0,3
529937273,S,RESI,2439,2nd Ave W,WA,"$1,300,000",3.0,"2,830",06/25/2016,700,Seattle,7.0,4
530967461,S-UL,COND,201,Galer St #263,WA,"$445,500",1.0,720,06/26/2016,700,Seattle,,1
531929223,S,COND,125,Warren Ave N #F,WA,"$309,000",1.0,647,06/27/2016,700,Seattle,3.0,1
532943540,S,COND,49,W Etruria St #302,WA,"$400,000",1.0,690,06/27/2016,700,Seattle,6.0,1
533945119,S,COND,405,Prospect St #100A,WA,"$294,000",1.0,569,06/27/2016,700,Seattle,10.0,1
534824572,S,RESI,1934,8th Ave W,WA,"$1,202,968",2.25,"2,009",06/27/2016,700,Seattle,164.0,3
535930300,S,RESI,3059,Briarcliff Lane W,WA,"$1,628,000",3.5,"3,740",06/27/2016,700,Seattle,14.0,4
536940659,S,RESI,2503,37th Ave W,WA,"$840,000",1.75,"2,620",06/27/2016,700,Seattle,11.0,4
537917413,S,COND,3722,27th Place W #201,WA,"$330,000",1.0,980,06/27/2016,700,Seattle,13.0,2
538888588,S,RESI,3615,W Viewmont Wy,WA,"$749,750",1.75,"2,400",06/28/2016,700,Seattle,7.0,3
539952039,S,RESI,2803,35th Ave W,WA,"$669,000",1.0,"1,080",06/28/2016,700,Seattle,7.0,2
540928821,S,COND,22,John St #26,WA,"$186,000",1.0,459,06/28/2016,700,Seattle,23.0,1
541939352,S,COND,2253,Gilman Dr W #206,WA,"$485,000",1.75,"1,156",06/28/2016,700,Seattle,5.0,2
542952687,S,RESI,1718,Nob Hill Ave N,WA,"$1,200,000",3.5,"2,620",06/28/2016,700,Seattle,3.0,4
543921568,S,RESI,2821,12th Ave W,WA,"$940,000",2.75,"3,192",06/28/2016,700,Seattle,149.0,3
544944985,S,COND,1525,Taylor Ave N #507,WA,"$310,000",1.0,512,06/28/2016,700,Seattle,11.0,1
545946635,S,COND,304,W Raye St,WA,"$689,950",2.5,"1,325",06/29/2016,700,Seattle,8.0,3
546944383,S,COND,1629,Queen Anne Ave N #202,WA,"$565,000",2.0,"1,033",06/29/2016,700,Seattle,5.0,2
547926984,S,RESI,3223,26th Ave W,WA,"$899,500",3.25,"2,690",06/29/2016,700,Seattle,35.0,3
548926346,S,RESI,1940,8th Ave W,WA,"$1,150,000",2.75,"3,170",06/29/2016,700,Seattle,32.0,3
549940254,S,RESI,1211,W Bothwell St,WA,"$775,000",2.0,"2,140",06/29/2016,700,Seattle,10.0,3
550946138,S,RESI,1925,Dexter Ave N,WA,"$785,000",1.75,"2,210",06/29/2016,700,Seattle,7.0,3
551950539,S,COND,500,Aloha St #208,WA,"$440,000",1.0,879,06/29/2016,700,Seattle,6.0,2
552905592,S,RESI,2811,42nd Ave W,WA,"$1,400,000",2.5,"3,300",06/30/2016,700,Seattle,57.0,3
553918287,S,RESI,2814,24th Ave W,WA,"$489,000",1.0,"1,200",06/30/2016,700,Seattle,17.0,2
554935094,S,RESI,652,W Galer St,WA,"$2,300,000",3.25,"4,012",06/30/2016,700,Seattle,7.0,5
555951931,S,COND,1,Ward St #11,WA,"$646,000",1.5,"1,185",06/30/2016,700,Seattle,7.0,1
556946225,S,RESI,702,W Etruria St,WA,"$1,250,000",2.25,"3,100",06/30/2016,700,Seattle,7.0,4
557947913,S,COND,100,Ward St #403,WA,"$589,000",1.75,"1,275",06/30/2016,700,Seattle,7.0,2
558942506,S,COND,550,Aloha St #406,WA,"$385,000",1.0,850,06/30/2016,700,Seattle,11.0,1
559936145,S,COND,2244,13th Ave W #203,WA,"$225,500",1.0,589,06/30/2016,700,Seattle,16.0,1
560932039,S,RESI,3308,W Howe St,WA,"$1,100,000",1.75,"2,100",06/30/2016,700,Seattle,9.0,2
561953590,S,RESI,3803,W Dravus St,WA,"$1,415,000",3.0,"3,190",06/30/2016,700,Seattle,4.0,3
562944583,S,COND,17,W Mercer St #204,WA,"$418,000",1.0,819,06/30/2016,700,Seattle,22.0,1
563914678,S,RESI,3410,W Barrett St,WA,"$935,000",2.5,"3,920",06/30/2016,700,Seattle,12.0,7
564941699,S,RESI,2504,Montavista Place W,WA,"$1,150,000",2.5,"2,380",06/30/2016,700,Seattle,7.0,3
565949590,S,COND,1219,6th Ave N #208,WA,"$489,000",1.5,"1,042",06/30/2016,700,Seattle,6.0,2
566756232,S,RESI,3907,W Dravus St,WA,"$1,108,050",3.5,"2,544",06/30/2016,700,Seattle,268.0,4
567931593,S,RESI,2015,Thorndyke Ave W,WA,"$565,000",1.0,"1,020",06/30/2016,700,Seattle,28.0,2
568941635,S,COND,750,Crockett St #301,WA,"$440,000",1.75,890,07/01/2016,700,Seattle,5.0,3
569944781,S,RESI,2659,13th Ave W,WA,"$716,000",2.0,"1,840",07/01/2016,700,Seattle,7.0,3
570925232,S,RESI,2580,11th Ave W,WA,"$868,330",2.5,"1,860",07/01/2016,700,Seattle,11.0,3
571944231,S,RESI,2107,Thorndyke Ave W,WA,"$595,000",1.0,"1,390",07/01/2016,700,Seattle,10.0,3
572946456,S,RESI,441,Smith St,WA,"$1,175,000",2.25,"2,940",07/01/2016,700,Seattle,7.0,3
573928243,S,COND,2100,Thorndyke Ave W #101,WA,"$575,000",2.0,"1,474",07/01/2016,700,Seattle,47.0,2
574948890,S,COND,3045,20th Ave W #209,WA,"$235,000",1.0,584,07/02/2016,700,Seattle,8.0,1
575950304,S,COND,330,W Roy St #302,WA,"$389,000",1.0,786,07/02/2016,700,Seattle,6.0,1
576941168,S,RESI,2926,Warren Ave N,WA,"$700,000",1.75,"2,000",07/03/2016,700,Seattle,8.0,3
577971277,S-UL,RESI,2642,Bishop Place W,WA,"$730,000",1.75,"2,240",07/04/2016,700,Seattle,,3
578971529,S-UL,RESI,2512,42nd Ave NW,WA,"$925,000",1.0,"1,950",07/05/2016,700,Seattle,,2
